customer_id,customer_age,customer_region,customer_tenure_months,order_id,order_value,items_quantity,discount_value,payment_installments,delivery_time_days,delivery_delay_days,freight_value,delivery_attempts,customer_service_contacts,resolution_time_days,nps_score,repeat_purchase_30d,complaints_count,csat_internal_score,classificacao_nps,eh_detrator,teve_atraso,teve_reclamacao,contatou_sac,severidade_problemas,desconto_pct
1331,21,Sul,32,51331,463.01,2,19.37,3,14,3,46.85,1,1,4,5.5,0,5,1.9,Detrator,1,1,1,1,3,0.04183494956912378
1332,41,Nordeste,43,51332,586.65,4,45.95,4,11,2,33.25,3,1,2,4.8,0,6,5.5,Detrator,1,1,1,1,3,0.07832608880934118
1333,20,Sul,64,51333,1308.05,6,12.29,3,9,1,34.8,2,2,3,7.5,0,5,4.4,Neutro,0,1,1,1,3,0.009395665303314094
1334,23,Centro-Oeste,6,51334,698.12,6,4.94,8,14,4,23.75,2,0,0,3.8,0,3,5.0,Detrator,1,1,1,0,2,0.007076147367214806
1335,18,Sudeste,49,51335,183.95,6,4.3,9,8,1,28.03,2,0,9,3.3,0,4,3.1,Detrator,1,1,1,0,2,0.02337591736885023
1336,34,Nordeste,23,51336,413.3,5,9.08,7,4,3,31.71,2,1,5,5.3,0,3,1.7,Detrator,1,1,1,1,3,0.021969513670457293
1337,20,Centro-Oeste,9,51337,106.28,6,9.72,4,3,6,46.73,1,1,7,0.3,0,5,0.0,Detrator,1,1,1,1,3,0.0914565299209635
1338,68,Nordeste,1,51338,762.89,4,104.76,4,12,1,48.96,2,2,10,3.0,0,5,1.3,Detrator,1,1,1,1,3,0.1373199281678879
1339,20,Sudeste,23,51339,372.78,4,5.37,3,11,3,32.85,2,2,3,5.0,0,6,2.4,Detrator,1,1,1,1,3,0.01440527925317882
1340,26,Nordeste,54,51340,443.04,1,4.09,1,3,3,42.22,3,1,2,2.7,0,4,4.1,Detrator,1,1,1,1,3,0.009231672083784758
1341,35,Nordeste,35,51341,675.9,5,66.49,10,12,4,57.54,2,3,4,0.0,0,6,0.8,Detrator,1,1,1,1,3,0.09837254031661488
1342,50,Norte,27,51342,452.2,1,7.46,11,3,3,26.1,2,2,0,2.8,0,6,3.7,Detrator,1,1,1,1,3,0.016497125165855817
1343,60,Centro-Oeste,47,51343,1842.3,1,6.68,2,14,4,23.56,3,5,9,0.0,0,7,0.0,Detrator,1,1,1,1,3,0.0036259024046029417
1344,43,Sul,3,51344,499.62,1,43.79,4,3,5,47.72,1,1,5,2.2,0,3,1.2,Detrator,1,1,1,1,3,0.08764661142468276
1345,39,Nordeste,92,51345,280.49,4,53.47,11,5,1,19.68,2,1,11,4.7,0,5,0.6,Detrator,1,1,1,1,3,0.1906306820207494
1346,18,Sudeste,102,51346,62.54,4,43.26,7,6,2,17.98,3,2,7,2.4,0,5,1.4,Detrator,1,1,1,1,3,0.6917173009274065
1347,36,Nordeste,14,51347,492.2,2,23.28,11,5,1,42.8,1,1,9,6.3,0,4,1.5,Detrator,1,1,1,1,3,0.047297846403900855
1348,23,Sudeste,25,51348,1511.97,3,40.03,9,4,2,22.27,2,2,2,4.7,0,6,4.5,Detrator,1,1,1,1,3,0.026475393030284993
1349,43,Centro-Oeste,49,51349,557.88,6,20.48,11,12,1,38.91,2,1,3,6.7,0,2,4.8,Detrator,1,1,1,1,3,0.036710403671040365
1350,38,Sul,23,51350,112.19,5,30.19,7,6,4,36.73,1,1,6,2.0,0,7,0.2,Detrator,1,1,1,1,3,0.26909706747481954
1351,22,Nordeste,98,51351,560.38,3,3.37,9,3,2,29.77,2,3,11,3.2,0,6,0.0,Detrator,1,1,1,1,3,0.006013776366037332
1352,35,Sul,51,51352,151.61,4,8.24,11,11,2,34.98,3,3,3,5.7,0,7,4.1,Detrator,1,1,1,1,3,0.05434997691445155
1353,62,Sul,62,51353,577.56,5,32.7,2,2,0,49.52,3,4,10,6.1,0,5,0.0,Detrator,1,0,1,1,2,0.056617494286307926
1354,32,Sudeste,7,51354,330.03,4,40.74,5,6,2,48.12,1,3,5,2.9,0,6,1.2,Detrator,1,1,1,1,3,0.12344332333424236
1355,37,Nordeste,87,51355,105.56,3,6.11,5,5,2,38.35,2,1,10,5.2,0,5,1.2,Detrator,1,1,1,1,3,0.05788177339901478
1356,65,Norte,53,51356,438.07,5,20.56,10,2,3,40.28,3,0,6,1.2,0,3,3.3,Detrator,1,1,1,0,2,0.04693313853950282
1357,45,Nordeste,60,51357,138.4,4,7.14,11,8,2,34.64,1,0,7,7.9,0,1,2.7,Neutro,0,1,1,0,2,0.05158959537572254
1358,54,Norte,33,51358,213.36,5,48.83,1,5,1,30.73,3,0,11,6.2,0,2,2.5,Detrator,1,1,1,0,2,0.228862017247844
1359,68,Norte,92,51359,736.84,4,16.38,3,13,1,39.05,3,6,3,4.7,0,10,0.5,Detrator,1,1,1,1,3,0.022230063514467182
1360,26,Centro-Oeste,20,51360,494.51,5,38.9,1,3,1,33.93,3,1,1,10.0,1,4,7.2,Promotor,0,1,1,1,3,0.07866372773048068
1361,43,Centro-Oeste,37,51361,225.62,2,47.2,2,13,0,36.32,1,1,6,6.0,0,2,5.3,Detrator,1,0,1,1,2,0.20920131194043082
1362,37,Norte,2,51362,659.61,3,133.51,2,13,1,51.86,2,2,6,5.6,0,7,2.9,Detrator,1,1,1,1,3,0.20240748320977545
1363,60,Nordeste,95,51363,55.61,2,26.26,3,14,3,20.22,1,2,5,3.5,0,4,1.5,Detrator,1,1,1,1,3,0.472217227117425
1364,24,Centro-Oeste,35,51364,68.85,1,140.73,9,13,0,43.23,3,0,4,9.8,1,1,7.5,Promotor,0,0,1,0,1,2.04400871459695
1365,68,Centro-Oeste,88,51365,120.15,2,0.52,8,14,1,62.59,3,0,5,7.3,0,1,6.9,Neutro,0,1,1,0,2,0.0043279234290470245
1366,26,Centro-Oeste,54,51366,298.62,4,15.57,7,3,1,47.83,3,0,9,3.7,0,2,3.6,Detrator,1,1,1,0,2,0.05213984327908379
1367,50,Sudeste,49,51367,266.59,2,18.44,9,6,0,34.51,2,2,2,7.3,0,3,6.6,Neutro,0,0,1,1,2,0.06916988634232343
1368,39,Norte,4,51368,346.08,2,27.88,7,4,6,26.5,3,1,11,1.5,0,3,0.0,Detrator,1,1,1,1,3,0.08055940822931114
1369,18,Nordeste,69,51369,383.81,5,3.05,5,10,1,34.43,3,1,10,6.2,0,3,1.8,Detrator,1,1,1,1,3,0.00794664026471431
1370,25,Centro-Oeste,17,51370,181.95,3,23.26,11,10,2,36.43,1,1,1,7.9,0,5,6.4,Neutro,0,1,1,1,3,0.12783731794449027
1371,67,Sudeste,88,51371,468.76,6,19.97,4,8,4,38.39,2,2,11,0.0,0,5,0.0,Detrator,1,1,1,1,3,0.04260175782916631
1372,51,Nordeste,74,51372,551.6,2,16.95,3,12,3,37.63,3,2,8,2.3,0,5,0.0,Detrator,1,1,1,1,3,0.03072878897751994
1373,65,Nordeste,51,51373,269.6,6,12.18,1,5,2,34.11,2,1,9,3.1,0,3,1.7,Detrator,1,1,1,1,3,0.0451780415430267
1374,56,Nordeste,78,51374,186.08,1,9.96,9,3,0,45.79,3,4,3,5.4,0,7,3.6,Detrator,1,0,1,1,2,0.053525365434221844
1375,42,Nordeste,81,51375,431.58,1,23.33,7,4,3,42.27,3,1,7,2.6,0,5,3.0,Detrator,1,1,1,1,3,0.054057185226377494
1376,50,Nordeste,19,51376,398.64,1,17.47,1,10,2,40.05,2,2,10,0.8,0,7,0.7,Detrator,1,1,1,1,3,0.04382400160545856
1377,26,Centro-Oeste,89,51377,845.79,2,4.21,3,9,2,46.93,2,0,2,4.1,0,2,6.6,Detrator,1,1,1,0,2,0.004977594911266391
1378,61,Sudeste,107,51378,293.23,1,3.12,4,5,2,37.16,2,2,9,4.7,0,7,0.1,Detrator,1,1,1,1,3,0.010640111857586195
1379,61,Nordeste,63,51379,333.16,2,20.68,4,5,2,54.76,3,1,3,6.0,0,3,4.9,Detrator,1,1,1,1,3,0.06207227758434385
1380,66,Nordeste,57,51380,74.87,2,23.68,8,10,0,34.17,3,0,6,5.9,0,1,5.6,Detrator,1,0,1,0,1,0.3162815546948043
1381,34,Norte,13,51381,1036.63,6,34.79,6,3,3,45.96,1,0,5,5.2,0,3,3.0,Detrator,1,1,1,0,2,0.03356067256398136
1382,28,Sul,9,51382,754.71,3,46.16,10,7,0,56.69,1,3,9,2.5,0,4,0.6,Detrator,1,0,1,1,2,0.06116256575373322
1383,36,Nordeste,5,51383,357.08,2,5.38,8,12,1,59.96,1,3,6,6.4,0,6,2.4,Detrator,1,1,1,1,3,0.015066651730704605
1384,39,Sudeste,42,51384,58.0,3,7.64,2,2,2,47.46,2,1,2,3.4,0,4,5.8,Detrator,1,1,1,1,3,0.1317241379310345
1385,26,Norte,17,51385,273.42,3,26.7,2,7,1,41.2,2,0,6,7.0,0,1,5.1,Neutro,0,1,1,0,2,0.097651964011411
1386,27,Nordeste,3,51386,699.7,1,17.16,7,13,4,46.93,1,0,8,2.7,0,4,1.6,Detrator,1,1,1,0,2,0.024524796341289123
1387,42,Sul,76,51387,186.9,5,32.75,1,7,5,55.3,1,0,8,1.9,0,2,0.0,Detrator,1,1,1,0,2,0.17522739432851792
1388,38,Sul,106,51388,490.3,5,65.72,6,5,1,22.58,2,3,8,4.2,0,5,0.6,Detrator,1,1,1,1,3,0.134040383438711
1389,28,Sul,46,51389,489.61,1,17.65,10,14,1,30.82,3,1,3,8.9,1,2,5.3,Neutro,0,1,1,1,3,0.036049100304323844
1390,37,Norte,54,51390,1463.84,5,16.9,7,3,3,26.05,3,2,0,3.4,0,4,4.8,Detrator,1,1,1,1,3,0.011544977593179582
1391,29,Norte,108,51391,800.38,5,44.6,2,2,3,45.79,2,3,11,1.0,0,5,0.0,Detrator,1,1,1,1,3,0.055723531322621755
1392,56,Sudeste,20,51392,321.25,4,18.22,3,6,3,62.65,3,1,6,1.2,0,4,2.4,Detrator,1,1,1,1,3,0.05671595330739299
1393,67,Norte,102,51393,525.26,4,3.34,11,8,3,13.24,1,1,11,3.4,0,3,0.0,Detrator,1,1,1,1,3,0.006358755663861707
1394,32,Sudeste,22,51394,273.73,2,72.29,11,3,0,23.09,1,4,3,6.1,0,6,4.6,Detrator,1,0,1,1,2,0.26409235377927154
1395,23,Sul,42,51395,746.51,3,11.48,9,9,4,46.99,2,2,9,0.0,0,5,0.0,Detrator,1,1,1,1,3,0.015378226681491207
1396,34,Centro-Oeste,79,51396,377.55,5,26.08,2,12,4,16.02,2,1,2,1.7,0,5,4.4,Detrator,1,1,1,1,3,0.06907694345119851
1397,22,Sul,40,51397,437.56,4,22.68,6,12,3,31.6,1,1,11,3.9,0,3,0.0,Detrator,1,1,1,1,3,0.0518328914891672
1398,32,Norte,55,51398,477.09,3,31.47,5,9,2,50.05,1,3,8,1.9,0,6,0.7,Detrator,1,1,1,1,3,0.06596239703200654
1399,49,Nordeste,7,51399,94.23,1,21.63,3,7,1,58.3,3,1,11,3.9,0,3,0.8,Detrator,1,1,1,1,3,0.22954473097739572
1400,65,Norte,69,51400,233.71,4,160.42,6,12,2,36.9,1,0,6,7.2,0,1,4.0,Neutro,0,1,1,0,2,0.6864062299430918
1401,68,Sudeste,65,51401,144.49,3,96.15,10,6,3,42.59,1,0,6,4.1,0,3,2.8,Detrator,1,1,1,0,2,0.6654439753616167
1402,20,Centro-Oeste,80,51402,602.13,5,2.9,11,4,2,25.08,1,0,1,4.2,0,3,7.9,Detrator,1,1,1,0,2,0.004816235696610366
1403,20,Norte,60,51403,179.58,1,76.07,5,3,2,34.17,3,3,8,1.9,0,5,0.1,Detrator,1,1,1,1,3,0.42359950996770235
1404,32,Norte,74,51404,412.37,3,14.43,8,5,1,40.51,1,1,4,7.9,0,4,5.0,Neutro,0,1,1,1,3,0.03499284623032713
1405,65,Nordeste,104,51405,68.2,6,197.6,3,7,1,26.64,3,1,2,8.1,1,2,7.1,Neutro,0,1,1,1,3,2.8973607038123164
1406,49,Sul,65,51406,194.45,4,72.38,2,3,3,31.22,1,4,10,0.0,0,6,0.0,Detrator,1,1,1,1,3,0.3722293648752893
1407,25,Sudeste,99,51407,74.8,1,14.54,2,9,3,24.86,2,0,8,4.2,0,3,1.9,Detrator,1,1,1,0,2,0.1943850267379679
1408,23,Sudeste,14,51408,99.21,4,12.41,9,11,3,45.7,3,0,6,7.4,0,1,2.9,Neutro,0,1,1,0,2,0.12508819675435945
1409,22,Sudeste,34,51409,199.75,2,17.43,3,9,1,46.04,3,0,6,4.7,0,2,4.7,Detrator,1,1,1,0,2,0.08725907384230287
1410,64,Sul,47,51410,107.16,6,1.39,6,13,3,27.14,3,1,11,5.1,0,3,0.0,Detrator,1,1,1,1,3,0.012971257932064202
1411,33,Norte,108,51411,271.42,2,46.12,9,11,4,18.8,3,2,7,0.4,0,7,0.0,Detrator,1,1,1,1,3,0.16992115540490751
1412,63,Centro-Oeste,16,51412,314.4,6,17.94,3,14,1,43.41,2,3,4,4.3,0,7,3.1,Detrator,1,1,1,1,3,0.05706106870229009
1413,34,Centro-Oeste,110,51413,381.05,3,5.4,6,10,3,48.09,1,2,0,6.1,0,4,4.8,Detrator,1,1,1,1,3,0.014171368586799633
1414,56,Nordeste,75,51414,504.77,5,47.68,3,12,4,27.05,3,1,2,5.3,0,5,3.5,Detrator,1,1,1,1,3,0.09445886245220596
1415,22,Sudeste,22,51415,309.22,6,0.33,11,11,2,31.38,1,3,0,3.4,0,6,5.6,Detrator,1,1,1,1,3,0.0010672013453204838
1416,41,Norte,26,51416,560.4,5,18.52,10,2,4,37.7,2,1,9,1.2,0,4,0.0,Detrator,1,1,1,1,3,0.03304782298358316
1417,44,Nordeste,8,51417,220.46,4,23.75,8,10,1,46.25,3,2,1,4.0,0,5,5.8,Detrator,1,1,1,1,3,0.10772929329583597
1418,42,Sul,110,51418,85.18,6,17.14,4,9,2,36.32,2,5,6,0.0,0,7,0.0,Detrator,1,1,1,1,3,0.20122094388354073
1419,38,Sul,8,51419,702.2,3,4.21,6,5,1,38.38,2,2,2,3.4,0,7,5.6,Detrator,1,1,1,1,3,0.00599544289376246
1420,63,Nordeste,7,51420,54.96,3,7.99,7,6,3,48.07,1,0,6,5.2,0,3,2.8,Detrator,1,1,1,0,2,0.14537845705967978
1421,25,Nordeste,61,51421,225.31,3,9.02,7,14,0,40.69,1,2,4,9.4,1,4,5.6,Promotor,0,0,1,1,2,0.040033731303537344
1422,63,Sul,103,51422,222.54,2,63.18,2,8,2,19.64,2,2,5,3.5,0,5,2.3,Detrator,1,1,1,1,3,0.2839040172553249
1423,51,Centro-Oeste,40,51423,369.2,4,21.99,6,7,6,41.88,3,3,7,0.0,0,8,0.0,Detrator,1,1,1,1,3,0.05956121343445287
1424,32,Centro-Oeste,2,51424,157.16,4,41.93,5,4,1,44.17,1,1,5,6.8,0,3,5.5,Detrator,1,1,1,1,3,0.26679816747263935
1425,52,Sudeste,29,51425,661.76,1,18.87,11,13,0,60.04,1,2,3,8.4,1,3,5.0,Neutro,0,0,1,1,2,0.02851486943907157
1426,43,Centro-Oeste,25,51426,502.31,2,19.56,5,7,3,40.43,3,3,1,0.8,0,6,3.5,Detrator,1,1,1,1,3,0.038940096753001134
1427,53,Sul,83,51427,246.89,3,68.36,10,2,1,56.74,2,0,9,4.2,0,4,4.1,Detrator,1,1,1,0,2,0.27688444246425536
1428,51,Sudeste,37,51428,591.29,5,32.86,4,9,2,55.76,3,1,11,3.6,0,3,0.4,Detrator,1,1,1,1,3,0.05557340729591233
1429,52,Nordeste,112,51429,204.45,6,1.19,4,14,2,35.5,2,1,1,8.0,1,4,6.5,Neutro,0,1,1,1,3,0.005820494008314992
1430,32,Sudeste,16,51430,868.25,1,4.04,11,8,1,37.17,2,0,0,7.1,0,2,8.1,Neutro,0,1,1,0,2,0.0046530377195508205
1431,20,Sudeste,68,51431,359.73,3,14.05,9,3,1,65.13,3,3,11,3.9,0,6,0.0,Detrator,1,1,1,1,3,0.03905707058071331
1432,58,Centro-Oeste,26,51432,414.43,2,35.55,6,11,0,32.31,1,1,10,7.5,0,1,3.4,Neutro,0,0,1,1,2,0.0857804695606013
1433,26,Sul,1,51433,196.28,4,16.38,7,12,3,23.0,1,1,11,4.0,0,4,0.0,Detrator,1,1,1,1,3,0.08345221112696148
1434,53,Norte,117,51434,416.24,6,32.2,4,3,1,43.04,1,1,6,4.2,0,7,4.9,Detrator,1,1,1,1,3,0.07735921583701712
1435,69,Nordeste,28,51435,764.79,6,27.85,1,3,1,49.9,1,3,9,6.8,0,4,0.9,Detrator,1,1,1,1,3,0.03641522509447038
1436,60,Sul,25,51436,252.85,4,1.99,11,8,2,24.37,2,1,9,4.1,0,4,0.8,Detrator,1,1,1,1,3,0.007870278821435634
1437,43,Sudeste,33,51437,560.69,4,60.52,6,4,7,70.98,3,2,7,0.2,0,8,0.0,Detrator,1,1,1,1,3,0.10793843300219372
1438,27,Centro-Oeste,70,51438,323.7,1,1.81,10,4,0,49.08,3,5,3,4.1,0,8,2.7,Detrator,1,0,1,1,2,0.005591597157862218
1439,47,Sudeste,86,51439,180.27,6,0.28,8,11,1,33.55,3,1,1,5.3,0,4,7.8,Detrator,1,1,1,1,3,0.0015532257169800854
1440,59,Sudeste,24,51440,48.24,6,15.61,9,13,3,34.29,3,1,8,1.1,0,3,0.0,Detrator,1,1,1,1,3,0.3235903814262023
1441,53,Centro-Oeste,69,51441,362.46,4,5.46,4,3,5,18.89,3,0,9,3.5,0,3,0.0,Detrator,1,1,1,0,2,0.015063731170336037
1442,34,Sudeste,61,51442,94.49,3,3.7,7,11,1,63.15,1,3,11,0.0,0,7,0.0,Detrator,1,1,1,1,3,0.03915758281299609
1443,42,Centro-Oeste,85,51443,239.77,5,65.11,10,4,2,44.37,1,1,3,2.4,0,4,5.6,Detrator,1,1,1,1,3,0.27155190390791173
1444,28,Norte,112,51444,448.35,5,5.93,3,5,1,35.76,1,1,10,5.3,0,3,0.7,Detrator,1,1,1,1,3,0.013226274116203857
1445,64,Nordeste,111,51445,490.0,5,28.7,7,8,1,42.94,3,1,4,0.1,0,5,4.8,Detrator,1,1,1,1,3,0.05857142857142857
1446,48,Sudeste,47,51446,245.86,2,13.17,5,9,0,21.03,1,1,2,5.8,0,3,8.4,Detrator,1,0,1,1,2,0.053567070690636945
1447,29,Nordeste,26,51447,493.02,4,11.28,2,3,4,38.63,1,1,2,2.0,0,3,4.5,Detrator,1,1,1,1,3,0.022879396373372277
1448,42,Nordeste,107,51448,435.57,4,85.36,10,3,1,43.82,3,1,7,6.8,0,4,3.7,Detrator,1,1,1,1,3,0.19597309272906765
1449,43,Norte,109,51449,324.93,6,0.36,11,10,4,11.57,1,1,0,5.2,0,4,4.9,Detrator,1,1,1,1,3,0.0011079309389714707
1450,56,Nordeste,93,51450,751.01,1,20.08,5,6,2,50.99,3,1,0,3.7,0,5,6.6,Detrator,1,1,1,1,3,0.02673732706621749
1451,30,Sul,53,51451,1262.26,6,7.92,4,12,2,29.41,1,1,4,2.6,0,3,4.5,Detrator,1,1,1,1,3,0.006274460095384469
1452,47,Norte,106,51452,138.62,4,4.05,3,7,3,31.24,3,0,10,4.1,0,2,0.0,Detrator,1,1,1,0,2,0.029216563266483912
1453,20,Centro-Oeste,82,51453,270.85,4,66.21,10,6,2,50.27,3,1,9,7.5,0,3,1.2,Neutro,0,1,1,1,3,0.24445264906774963
1454,48,Centro-Oeste,116,51454,454.45,1,15.58,8,8,3,32.91,2,2,5,6.2,0,5,2.0,Detrator,1,1,1,1,3,0.0342831994718891
1455,38,Sudeste,30,51455,465.63,5,11.2,3,7,1,37.46,3,1,5,3.2,0,3,5.2,Detrator,1,1,1,1,3,0.024053432983269975
1456,63,Sul,113,51456,288.19,6,25.26,10,13,0,34.68,3,2,6,8.7,1,3,4.4,Neutro,0,0,1,1,2,0.08765050834518895
1457,52,Norte,35,51457,250.99,3,1.29,1,4,4,38.52,1,1,10,1.1,0,4,0.0,Detrator,1,1,1,1,3,0.005139646997888362
1458,46,Sul,20,51458,585.77,5,48.92,8,14,3,40.15,1,2,10,3.0,0,5,0.0,Detrator,1,1,1,1,3,0.08351400720419278
1459,30,Norte,33,51459,450.21,2,12.47,1,8,2,38.85,3,1,4,5.6,0,3,3.4,Detrator,1,1,1,1,3,0.027698185291308502
1460,47,Centro-Oeste,70,51460,778.49,2,12.21,9,4,3,35.92,3,0,11,6.3,0,1,0.0,Detrator,1,1,1,0,2,0.01568420917417051
1461,23,Nordeste,66,51461,302.48,1,40.62,11,6,1,43.64,3,1,0,3.7,0,3,6.0,Detrator,1,1,1,1,3,0.13428987040465484
1462,28,Sul,21,51462,644.59,5,48.61,7,9,0,22.86,2,1,8,6.6,0,1,3.7,Detrator,1,0,1,1,2,0.07541227757178981
1463,28,Sudeste,87,51463,143.26,6,49.8,7,9,2,21.84,1,1,4,5.7,0,4,3.6,Detrator,1,1,1,1,3,0.347619712411001
1464,21,Sul,52,51464,455.0,1,34.0,11,12,2,24.57,3,1,8,3.6,0,3,1.2,Detrator,1,1,1,1,3,0.07472527472527472
1465,67,Norte,83,51465,106.93,4,31.03,10,13,1,28.97,1,1,3,8.7,1,3,5.7,Neutro,0,1,1,1,3,0.2901898438230618
1466,39,Centro-Oeste,99,51466,1008.07,5,37.41,7,8,1,32.72,2,1,0,5.5,0,4,7.1,Detrator,1,1,1,1,3,0.03711051811878143
1467,51,Sudeste,15,51467,1070.81,3,68.36,10,4,2,32.49,3,2,11,5.8,0,5,0.0,Detrator,1,1,1,1,3,0.06383952335148159
1468,47,Sudeste,48,51468,263.98,4,34.02,6,11,4,61.51,3,1,10,0.8,0,4,0.0,Detrator,1,1,1,1,3,0.12887339949996213
1469,22,Sudeste,32,51469,192.77,6,27.24,11,11,2,31.48,3,4,1,2.2,0,6,4.5,Detrator,1,1,1,1,3,0.14130829485915858
1470,48,Sul,89,51470,349.87,5,10.05,4,12,1,35.87,2,1,9,8.3,1,3,2.7,Neutro,0,1,1,1,3,0.028724954983279507
1471,45,Sul,35,51471,543.54,2,5.04,6,9,5,43.56,2,0,3,1.4,0,4,2.7,Detrator,1,1,1,0,2,0.009272546638701844
1472,48,Norte,80,51472,234.17,1,42.49,11,5,1,40.51,3,1,7,8.0,1,2,2.8,Neutro,0,1,1,1,3,0.18144937438612976
1473,40,Nordeste,48,51473,655.41,3,41.85,10,6,4,28.99,2,2,2,3.3,0,4,2.9,Detrator,1,1,1,1,3,0.06385316061701836
1474,20,Sudeste,11,51474,251.16,6,16.08,1,11,2,59.45,3,2,0,5.6,0,5,5.8,Detrator,1,1,1,1,3,0.06402293358815098
1475,52,Sudeste,76,51475,415.49,1,0.8,5,6,3,50.8,1,0,8,2.4,0,4,2.1,Detrator,1,1,1,0,2,0.0019254374353173363
1476,38,Nordeste,111,51476,585.43,3,18.34,11,6,3,44.05,2,0,11,3.1,0,3,0.9,Detrator,1,1,1,0,2,0.031327400372375865
1477,38,Centro-Oeste,19,51477,115.59,5,41.51,4,6,3,49.34,3,1,4,4.0,0,3,3.0,Detrator,1,1,1,1,3,0.3591141102171468
1478,27,Sul,52,51478,53.36,1,28.02,5,10,1,43.76,3,1,1,6.4,0,2,6.4,Detrator,1,1,1,1,3,0.525112443778111
1479,29,Sudeste,112,51479,235.41,2,15.46,2,6,3,50.47,2,0,8,3.3,0,4,1.5,Detrator,1,1,1,0,2,0.06567265621681323
1480,44,Norte,118,51480,427.64,1,0.34,3,10,2,45.33,3,2,10,6.1,0,5,0.9,Detrator,1,1,1,1,3,0.0007950612664858293
1481,54,Sul,12,51481,115.02,3,80.58,7,9,1,37.96,2,0,7,4.0,0,3,3.8,Detrator,1,1,1,0,2,0.7005738132498696
1482,29,Sudeste,101,51482,87.28,1,13.01,4,13,4,31.42,1,3,3,1.8,0,7,2.1,Detrator,1,1,1,1,3,0.14906049495875343
1483,40,Nordeste,26,51483,211.81,3,6.76,8,8,1,26.44,3,0,6,9.5,1,2,4.2,Promotor,0,1,1,0,2,0.03191539587366035
1484,39,Norte,49,51484,387.3,4,10.41,11,4,4,28.6,3,5,8,0.0,0,7,0.0,Detrator,1,1,1,1,3,0.026878388845855927
1485,40,Norte,56,51485,98.69,4,15.38,11,10,2,45.74,1,2,8,0.9,0,7,0.5,Detrator,1,1,1,1,3,0.15584152396392745
1486,40,Sul,40,51486,298.99,3,4.58,9,7,2,24.98,1,3,5,2.9,0,5,2.0,Detrator,1,1,1,1,3,0.015318238068162815
1487,32,Sudeste,80,51487,401.35,6,102.81,8,10,4,51.3,3,0,9,5.8,0,3,0.0,Detrator,1,1,1,0,2,0.25616045845272206
1488,43,Sudeste,6,51488,156.64,1,31.41,4,12,1,68.18,3,4,0,3.5,0,6,5.2,Detrator,1,1,1,1,3,0.20052349336057204
1489,45,Norte,100,51489,634.33,1,7.76,4,13,1,43.16,3,0,11,8.1,1,1,3.1,Neutro,0,1,1,0,2,0.012233380101839735
1490,30,Nordeste,101,51490,102.23,5,22.56,5,5,3,28.58,1,0,0,6.6,0,2,7.9,Detrator,1,1,1,0,2,0.2206788613909811
1491,52,Sudeste,59,51491,383.99,2,11.63,4,9,1,49.46,3,0,4,9.3,1,1,6.2,Promotor,0,1,1,0,2,0.03028724706372562
1492,54,Nordeste,3,51492,1146.7,5,36.39,6,11,1,23.64,2,4,7,2.7,0,6,0.5,Detrator,1,1,1,1,3,0.031734542600505795
1493,61,Nordeste,17,51493,278.54,1,30.87,7,10,3,36.72,2,2,7,5.2,0,5,1.1,Detrator,1,1,1,1,3,0.11082788827457456
1494,55,Sudeste,114,51494,395.99,5,1.23,5,9,2,40.41,2,1,8,5.1,0,5,2.9,Detrator,1,1,1,1,3,0.0031061390439152503
1495,21,Nordeste,10,51495,891.78,6,4.0,9,10,0,14.96,1,1,1,9.6,1,1,8.4,Promotor,0,0,1,1,2,0.004485411200071766
1496,31,Sul,102,51496,136.43,1,16.92,1,2,4,39.46,3,0,8,1.8,0,3,0.5,Detrator,1,1,1,0,2,0.12401964377336364
1497,64,Sudeste,12,51497,344.26,5,26.39,10,8,4,34.14,2,4,7,0.0,0,7,0.0,Detrator,1,1,1,1,3,0.0766571777145181
1498,54,Sudeste,47,51498,338.2,2,19.02,3,3,1,41.31,3,2,0,7.7,0,4,6.8,Neutro,0,1,1,1,3,0.056238911886457715
1499,25,Centro-Oeste,68,51499,672.84,1,39.5,4,6,2,25.88,2,0,7,6.9,0,1,4.4,Detrator,1,1,1,0,2,0.05870637893109803
1500,51,Sudeste,82,51500,411.08,5,26.7,5,8,1,52.95,1,2,2,3.7,0,5,5.4,Detrator,1,1,1,1,3,0.0649508611462489
1501,19,Norte,18,51501,507.76,2,39.16,10,5,1,41.88,3,2,5,4.6,0,6,3.7,Detrator,1,1,1,1,3,0.07712305025996534
1502,25,Norte,34,51502,372.06,2,1.21,10,11,1,35.07,1,0,10,8.8,1,1,1.9,Neutro,0,1,1,0,2,0.00325216362952212
1503,42,Nordeste,32,51503,398.1,2,38.72,1,8,1,65.16,2,0,5,7.2,0,2,5.5,Neutro,0,1,1,0,2,0.09726199447375031
1504,44,Sudeste,86,51504,206.08,1,34.26,11,6,2,23.38,3,1,8,5.0,0,3,1.5,Detrator,1,1,1,1,3,0.16624611801242234
1505,28,Sudeste,47,51505,255.69,3,4.34,10,4,3,45.43,2,4,0,2.1,0,8,2.5,Detrator,1,1,1,1,3,0.016973679064492157
1506,34,Sul,25,51506,384.22,6,10.71,6,7,2,17.16,3,2,6,3.5,0,4,1.0,Detrator,1,1,1,1,3,0.027874655145489563
1507,47,Sul,110,51507,273.91,5,5.82,3,9,1,43.3,2,2,6,6.6,0,5,3.2,Detrator,1,1,1,1,3,0.021247855134898325
